,unique_identify,-logAffi,target,pdb,compnd,max_tanimoto_schrodinger,max_tanimoto_merck,max_tanimoto_fep_benchmark
31161,CHEMBL2835_5wo4_CHEMBL3699459,8.096910013008056,CHEMBL2835,5wo4,CHEMBL3699459,0.25,0.2222222222222222,0.25
31162,CHEMBL2835_5wo4_CHEMBL3699460,7.619788758288394,CHEMBL2835,5wo4,CHEMBL3699460,0.2794117647058823,0.2162162162162162,0.2794117647058823
31163,CHEMBL2835_5wo4_CHEMBL3699461,9.30102999566398,CHEMBL2835,5wo4,CHEMBL3699461,0.296551724137931,0.191358024691358,0.296551724137931
31164,CHEMBL2835_5wo4_CHEMBL3699462,8.301029995663981,CHEMBL2835,5wo4,CHEMBL3699462,0.296551724137931,0.191358024691358,0.296551724137931
31165,CHEMBL2835_5wo4_CHEMBL3699464,8.221848749616356,CHEMBL2835,5wo4,CHEMBL3699464,0.2307692307692307,0.2133333333333333,0.2307692307692307
31166,CHEMBL2835_5wo4_CHEMBL3699466,6.373659632624958,CHEMBL2835,5wo4,CHEMBL3699466,0.2251655629139073,0.2012578616352201,0.2275862068965517
31167,CHEMBL2835_5wo4_CHEMBL3699467,6.154901959985743,CHEMBL2835,5wo4,CHEMBL3699467,0.2394366197183098,0.2133333333333333,0.2394366197183098
31168,CHEMBL2835_5wo4_CHEMBL3699468,6.431798275933005,CHEMBL2835,5wo4,CHEMBL3699468,0.2394366197183098,0.2133333333333333,0.2394366197183098
31169,CHEMBL2835_5wo4_CHEMBL3699469,6.769551078621726,CHEMBL2835,5wo4,CHEMBL3699469,0.2394366197183098,0.2133333333333333,0.2394366197183098
31170,CHEMBL2835_5wo4_CHEMBL3699470,6.7594507517174005,CHEMBL2835,5wo4,CHEMBL3699470,0.2394366197183098,0.2133333333333333,0.2394366197183098
31171,CHEMBL2835_5wo4_CHEMBL3699471,7.795880017344075,CHEMBL2835,5wo4,CHEMBL3699471,0.2394366197183098,0.2133333333333333,0.2394366197183098
31172,CHEMBL2835_5wo4_CHEMBL3699472,7.886056647693163,CHEMBL2835,5wo4,CHEMBL3699472,0.2394366197183098,0.2133333333333333,0.2394366197183098
31173,CHEMBL2835_5wo4_CHEMBL3699473,8.301029995663981,CHEMBL2835,5wo4,CHEMBL3699473,0.2394366197183098,0.2133333333333333,0.2394366197183098
31174,CHEMBL2835_5wo4_CHEMBL3699474,7.823908740944319,CHEMBL2835,5wo4,CHEMBL3699474,0.2307692307692307,0.2133333333333333,0.2307692307692307
31175,CHEMBL2835_5wo4_CHEMBL3699475,7.568636235841013,CHEMBL2835,5wo4,CHEMBL3699475,0.2307692307692307,0.2133333333333333,0.2307692307692307
31176,CHEMBL2835_5wo4_CHEMBL3699476,8.698970004336019,CHEMBL2835,5wo4,CHEMBL3699476,0.3241379310344827,0.1867469879518072,0.3241379310344827
31177,CHEMBL2835_5wo4_CHEMBL3699477,9.221848749616356,CHEMBL2835,5wo4,CHEMBL3699477,0.3241379310344827,0.1867469879518072,0.3241379310344827
31178,CHEMBL2835_5wo4_CHEMBL3699479,8.301029995663981,CHEMBL2835,5wo4,CHEMBL3699479,0.2091503267973856,0.2,0.2091503267973856
31179,CHEMBL2835_5wo4_CHEMBL3699480,8.698970004336019,CHEMBL2835,5wo4,CHEMBL3699480,0.2091503267973856,0.2,0.2091503267973856
31180,CHEMBL2835_5wo4_CHEMBL3699486,7.769551078621726,CHEMBL2835,5wo4,CHEMBL3699486,0.1952662721893491,0.2011494252873563,0.2011494252873563
31181,CHEMBL2835_5wo4_CHEMBL3699487,7.853871964321762,CHEMBL2835,5wo4,CHEMBL3699487,0.2052980132450331,0.2108433734939759,0.2108433734939759
31182,CHEMBL2835_5wo4_CHEMBL3699488,8.698970004336019,CHEMBL2835,5wo4,CHEMBL3699488,0.2207792207792207,0.1963190184049079,0.2207792207792207
31183,CHEMBL2835_5wo4_CHEMBL3699489,7.920818753952375,CHEMBL2835,5wo4,CHEMBL3699489,0.2207792207792207,0.1963190184049079,0.2207792207792207
31184,CHEMBL2835_5wo4_CHEMBL3699490,7.958607314841775,CHEMBL2835,5wo4,CHEMBL3699490,0.2125,0.2046783625730994,0.2125
31185,CHEMBL2835_5wo4_CHEMBL3699491,7.267606240177032,CHEMBL2835,5wo4,CHEMBL3699491,0.2191780821917808,0.2105263157894736,0.2264150943396226
31186,CHEMBL2835_5wo4_CHEMBL3699494,8.154901959985743,CHEMBL2835,5wo4,CHEMBL3699494,0.2307692307692307,0.2133333333333333,0.2307692307692307
31187,CHEMBL2835_5wo4_CHEMBL3699498,8.154901959985743,CHEMBL2835,5wo4,CHEMBL3699498,0.2138364779874214,0.2051282051282051,0.2156862745098039
31188,CHEMBL2835_5wo4_CHEMBL3699499,9.404834150914857,CHEMBL2835,5wo4,CHEMBL3699499,0.216867469879518,0.2243589743589743,0.2243589743589743
31189,CHEMBL2835_5wo4_CHEMBL3699500,9.494850021680094,CHEMBL2835,5wo4,CHEMBL3699500,0.2195121951219512,0.2333333333333333,0.2333333333333333
31190,CHEMBL2835_5wo4_CHEMBL3699506,9.0,CHEMBL2835,5wo4,CHEMBL3699506,0.2483221476510067,0.1840490797546012,0.2483221476510067
31191,CHEMBL2835_5wo4_CHEMBL3699514,8.0,CHEMBL2835,5wo4,CHEMBL3699514,0.2066666666666666,0.1772151898734177,0.237037037037037
31192,CHEMBL2835_5wo4_CHEMBL3699515,7.080921907623926,CHEMBL2835,5wo4,CHEMBL3699515,0.271523178807947,0.201058201058201,0.271523178807947
31193,CHEMBL2835_5wo4_CHEMBL3699516,7.698970004336019,CHEMBL2835,5wo4,CHEMBL3699516,0.2534246575342466,0.2025316455696202,0.2534246575342466
31194,CHEMBL2835_5wo4_CHEMBL3699517,7.958607314841775,CHEMBL2835,5wo4,CHEMBL3699517,0.2483221476510067,0.1840490797546012,0.2483221476510067
31195,CHEMBL2835_5wo4_CHEMBL3699519,8.522878745280337,CHEMBL2835,5wo4,CHEMBL3699519,0.2534246575342466,0.2025316455696202,0.2534246575342466
31196,CHEMBL2835_5wo4_CHEMBL3699526,9.275724130399212,CHEMBL2835,5wo4,CHEMBL3699526,0.2483221476510067,0.1840490797546012,0.2483221476510067
31197,CHEMBL2835_5wo4_CHEMBL3699527,9.0,CHEMBL2835,5wo4,CHEMBL3699527,0.2534246575342466,0.1875,0.2534246575342466
31198,CHEMBL2835_5wo4_CHEMBL3699528,9.522878745280336,CHEMBL2835,5wo4,CHEMBL3699528,0.2789115646258503,0.2,0.2789115646258503
31199,CHEMBL2835_5wo4_CHEMBL3699541,9.259637310505756,CHEMBL2835,5wo4,CHEMBL3699541,0.2148148148148148,0.1851851851851851,0.2517482517482518
31200,CHEMBL2835_5wo4_CHEMBL3699546,8.522878745280337,CHEMBL2835,5wo4,CHEMBL3699546,0.2567567567567567,0.1840490797546012,0.2567567567567567
31201,CHEMBL2835_5wo4_CHEMBL3699550,7.769551078621726,CHEMBL2835,5wo4,CHEMBL3699550,0.2482269503546099,0.2116788321167883,0.2482269503546099
31202,CHEMBL2835_5wo4_CHEMBL3699552,8.154901959985743,CHEMBL2835,5wo4,CHEMBL3699552,0.1972789115646258,0.1969696969696969,0.2080536912751678
31203,CHEMBL2835_5wo4_CHEMBL3699553,8.548455006504028,CHEMBL2835,5wo4,CHEMBL3699553,0.2222222222222222,0.20625,0.2222222222222222
31204,CHEMBL2835_5wo4_CHEMBL3699556,7.744727494896693,CHEMBL2835,5wo4,CHEMBL3699556,0.2137931034482758,0.1631205673758865,0.2137931034482758
31205,CHEMBL2835_5wo4_CHEMBL3699559,8.221848749616356,CHEMBL2835,5wo4,CHEMBL3699559,0.2222222222222222,0.2125,0.2222222222222222
31206,CHEMBL2835_5wo4_CHEMBL3702921,8.397940008672037,CHEMBL2835,5wo4,CHEMBL3702921,0.2156862745098039,0.2125,0.2156862745098039
31207,CHEMBL2835_5wo4_CHEMBL3702924,9.154901959985745,CHEMBL2835,5wo4,CHEMBL3702924,0.2467532467532467,0.1916167664670658,0.2467532467532467
31208,CHEMBL2835_5wo4_CHEMBL3702925,8.698970004336019,CHEMBL2835,5wo4,CHEMBL3702925,0.2534246575342466,0.1875,0.2733812949640288
31209,CHEMBL2835_5wo4_CHEMBL3702926,8.698970004336019,CHEMBL2835,5wo4,CHEMBL3702926,0.2418300653594771,0.196078431372549,0.2418300653594771
31210,CHEMBL2835_5wo4_CHEMBL3702927,9.0,CHEMBL2835,5wo4,CHEMBL3702927,0.2435897435897435,0.1893491124260355,0.2453987730061349
31211,CHEMBL2835_5wo4_CHEMBL3702928,8.0,CHEMBL2835,5wo4,CHEMBL3702928,0.1987179487179487,0.2049689440993788,0.2142857142857142
31212,CHEMBL2835_5wo4_CHEMBL3702929,8.397940008672037,CHEMBL2835,5wo4,CHEMBL3702929,0.1987179487179487,0.2049689440993788,0.2142857142857142
31213,CHEMBL2835_5wo4_CHEMBL3702934,8.397940008672037,CHEMBL2835,5wo4,CHEMBL3702934,0.2307692307692307,0.2133333333333333,0.2307692307692307
31214,CHEMBL2835_5wo4_CHEMBL3702940,9.0,CHEMBL2835,5wo4,CHEMBL3702940,0.2137931034482758,0.2037037037037037,0.2137931034482758
31215,CHEMBL2835_5wo4_CHEMBL3702941,9.259637310505756,CHEMBL2835,5wo4,CHEMBL3702941,0.2051282051282051,0.1818181818181818,0.20625
31216,CHEMBL2835_5wo4_CHEMBL3702942,9.0,CHEMBL2835,5wo4,CHEMBL3702942,0.2,0.2057142857142857,0.2111801242236025
31217,CHEMBL2835_5wo4_CHEMBL3702943,8.522878745280337,CHEMBL2835,5wo4,CHEMBL3702943,0.2394366197183098,0.2086330935251798,0.2394366197183098
31218,CHEMBL2835_5wo4_CHEMBL3702945,9.0,CHEMBL2835,5wo4,CHEMBL3702945,0.2024539877300613,0.1941176470588235,0.2024539877300613
31219,CHEMBL2835_5wo4_CHEMBL3702947,9.346787486224656,CHEMBL2835,5wo4,CHEMBL3702947,0.2024539877300613,0.2083333333333333,0.2083333333333333
31220,CHEMBL2835_5wo4_CHEMBL3702948,8.522878745280337,CHEMBL2835,5wo4,CHEMBL3702948,0.2013888888888889,0.1779141104294478,0.2094594594594594
31221,CHEMBL2835_5wo4_CHEMBL3702949,9.602059991327964,CHEMBL2835,5wo4,CHEMBL3702949,0.1927710843373494,0.1781609195402299,0.1927710843373494
31222,CHEMBL2835_5wo4_CHEMBL3702950,8.221848749616356,CHEMBL2835,5wo4,CHEMBL3702950,0.2151898734177215,0.2383720930232558,0.2383720930232558
31223,CHEMBL2835_5wo4_CHEMBL3702951,9.522878745280336,CHEMBL2835,5wo4,CHEMBL3702951,0.1927710843373494,0.1781609195402299,0.1927710843373494
31224,CHEMBL2835_5wo4_CHEMBL3702954,9.0,CHEMBL2835,5wo4,CHEMBL3702954,0.2085889570552147,0.1847826086956521,0.2085889570552147
31225,CHEMBL2835_5wo4_CHEMBL3702955,8.698970004336019,CHEMBL2835,5wo4,CHEMBL3702955,0.1845238095238095,0.2,0.2025316455696202
31226,CHEMBL2835_5wo4_CHEMBL3702956,9.221848749616356,CHEMBL2835,5wo4,CHEMBL3702956,0.2049689440993788,0.1986754966887417,0.2049689440993788
31227,CHEMBL2835_5wo4_CHEMBL3702957,10.0,CHEMBL2835,5wo4,CHEMBL3702957,0.2763157894736842,0.1845238095238095,0.2763157894736842
31228,CHEMBL2835_5wo4_CHEMBL3702958,8.698970004336019,CHEMBL2835,5wo4,CHEMBL3702958,0.2307692307692307,0.2133333333333333,0.2307692307692307
31229,CHEMBL2835_5wo4_CHEMBL3702963,8.698970004336019,CHEMBL2835,5wo4,CHEMBL3702963,0.2241379310344827,0.1717171717171717,0.2241379310344827
31230,CHEMBL2835_5wo4_CHEMBL3702964,9.0,CHEMBL2835,5wo4,CHEMBL3702964,0.2241379310344827,0.1717171717171717,0.2241379310344827
31231,CHEMBL2835_5wo4_CHEMBL3702965,9.045757490560677,CHEMBL2835,5wo4,CHEMBL3702965,0.2241379310344827,0.1717171717171717,0.2241379310344827
31232,CHEMBL2835_5wo4_CHEMBL3702966,9.0,CHEMBL2835,5wo4,CHEMBL3702966,0.2241379310344827,0.1717171717171717,0.2241379310344827
31233,CHEMBL2835_5wo4_CHEMBL3702967,8.397940008672037,CHEMBL2835,5wo4,CHEMBL3702967,0.2422360248447205,0.1896551724137931,0.2422360248447205
31234,CHEMBL2835_5wo4_CHEMBL3702968,7.67778070526608,CHEMBL2835,5wo4,CHEMBL3702968,0.2422360248447205,0.1896551724137931,0.2422360248447205
31235,CHEMBL2835_5wo4_CHEMBL3702969,6.455931955649724,CHEMBL2835,5wo4,CHEMBL3702969,0.2422360248447205,0.1896551724137931,0.2422360248447205
31236,CHEMBL2835_5wo4_CHEMBL3702971,9.0,CHEMBL2835,5wo4,CHEMBL3702971,0.2051282051282051,0.2037037037037037,0.2051282051282051
31237,CHEMBL2835_5wo4_CHEMBL3702985,9.0,CHEMBL2835,5wo4,CHEMBL3702985,0.2068965517241379,0.1941176470588235,0.2337662337662337
31238,CHEMBL2835_5wo4_CHEMBL3702986,9.259637310505756,CHEMBL2835,5wo4,CHEMBL3702986,0.2040816326530612,0.191860465116279,0.2307692307692307
31239,CHEMBL2835_5wo4_CHEMBL3703017,8.154901959985743,CHEMBL2835,5wo4,CHEMBL3703017,0.2066666666666666,0.2137931034482758,0.2137931034482758
31240,CHEMBL2835_5wo4_CHEMBL3703018,8.698970004336019,CHEMBL2835,5wo4,CHEMBL3703018,0.2094594594594594,0.2073170731707317,0.2094594594594594
31241,CHEMBL2835_5wo4_CHEMBL3703019,9.154901959985745,CHEMBL2835,5wo4,CHEMBL3703019,0.218978102189781,0.1890243902439024,0.2465753424657534
31242,CHEMBL2835_5wo4_CHEMBL3703020,8.698970004336019,CHEMBL2835,5wo4,CHEMBL3703020,0.2066666666666666,0.2137931034482758,0.2137931034482758
31243,CHEMBL2835_5wo4_CHEMBL3703021,8.698970004336019,CHEMBL2835,5wo4,CHEMBL3703021,0.218978102189781,0.1890243902439024,0.2465753424657534
31244,CHEMBL2835_5wo4_CHEMBL3703022,8.698970004336019,CHEMBL2835,5wo4,CHEMBL3703022,0.2094594594594594,0.2073170731707317,0.2094594594594594
31245,CHEMBL2835_5wo4_CHEMBL3703032,8.301029995663981,CHEMBL2835,5wo4,CHEMBL3703032,0.1964285714285714,0.2,0.25
31246,CHEMBL2835_5wo4_CHEMBL3703033,8.397940008672037,CHEMBL2835,5wo4,CHEMBL3703033,0.196629213483146,0.1764705882352941,0.2402234636871508
31247,CHEMBL2835_5wo4_CHEMBL3703035,9.154901959985745,CHEMBL2835,5wo4,CHEMBL3703035,0.2117647058823529,0.1767955801104972,0.2285714285714285
31248,CHEMBL2835_5wo4_CHEMBL3703044,8.698970004336019,CHEMBL2835,5wo4,CHEMBL3703044,0.2117647058823529,0.1767955801104972,0.2285714285714285
31249,CHEMBL2835_5wo4_CHEMBL3703057,9.1249387366083,CHEMBL2835,5wo4,CHEMBL3703057,0.1964285714285714,0.2,0.25
31250,CHEMBL2835_5wo4_CHEMBL3703062,9.0,CHEMBL2835,5wo4,CHEMBL3703062,0.196629213483146,0.1764705882352941,0.2402234636871508
31251,CHEMBL2835_5wo4_CHEMBL3703066,9.0,CHEMBL2835,5wo4,CHEMBL3703066,0.1987951807228915,0.1976744186046511,0.1987951807228915
31252,CHEMBL2835_5wo4_CHEMBL3703067,8.698970004336019,CHEMBL2835,5wo4,CHEMBL3703067,0.2073170731707317,0.1781609195402299,0.2387096774193548
31253,CHEMBL2835_5wo4_CHEMBL3703069,8.397940008672037,CHEMBL2835,5wo4,CHEMBL3703069,0.2023809523809523,0.1741573033707865,0.2327044025157232
31254,CHEMBL2835_5wo4_CHEMBL3703070,9.154901959985745,CHEMBL2835,5wo4,CHEMBL3703070,0.21875,0.1744186046511628,0.2516556291390728
31255,CHEMBL2835_5wo4_CHEMBL3703072,8.698970004336019,CHEMBL2835,5wo4,CHEMBL3703072,0.2142857142857142,0.1787709497206704,0.2142857142857142
31256,CHEMBL2835_5wo4_CHEMBL3703073,9.397940008672036,CHEMBL2835,5wo4,CHEMBL3703073,0.1987951807228915,0.1976744186046511,0.1987951807228915
31257,CHEMBL2835_5wo4_CHEMBL3703077,8.698970004336019,CHEMBL2835,5wo4,CHEMBL3703077,0.21875,0.1744186046511628,0.2516556291390728
31258,CHEMBL2835_5wo4_CHEMBL3703085,8.823908740944319,CHEMBL2835,5wo4,CHEMBL3703085,0.2158273381294964,0.2013888888888889,0.2432432432432432
31259,CHEMBL2835_5wo4_CHEMBL3703086,9.0,CHEMBL2835,5wo4,CHEMBL3703086,0.2023809523809523,0.1741573033707865,0.2327044025157232
31260,CHEMBL2835_5wo4_CHEMBL3703092,8.698970004336019,CHEMBL2835,5wo4,CHEMBL3703092,0.2158273381294964,0.2013888888888889,0.2432432432432432
31261,CHEMBL2835_5wo4_CHEMBL3703100,9.187086643357144,CHEMBL2835,5wo4,CHEMBL3703100,0.2229729729729729,0.2064516129032258,0.2229729729729729
31262,CHEMBL2835_5wo4_CHEMBL3895925,8.221848749616356,CHEMBL2835,5wo4,CHEMBL3895925,0.2037037037037037,0.1933701657458563,0.2037037037037037
31263,CHEMBL2835_5wo4_CHEMBL3899281,8.522878745280337,CHEMBL2835,5wo4,CHEMBL3899281,0.1878787878787878,0.1857923497267759,0.1878787878787878
31264,CHEMBL2835_5wo4_CHEMBL3900421,8.397940008672037,CHEMBL2835,5wo4,CHEMBL3900421,0.1878787878787878,0.1857923497267759,0.1878787878787878
31265,CHEMBL2835_5wo4_CHEMBL3904885,7.67778070526608,CHEMBL2835,5wo4,CHEMBL3904885,0.2085889570552147,0.2,0.2447916666666666
31266,CHEMBL2835_5wo4_CHEMBL3913755,9.69897000433602,CHEMBL2835,5wo4,CHEMBL3913755,0.2083333333333333,0.20625,0.2083333333333333
31267,CHEMBL2835_5wo4_CHEMBL3914858,7.744727494896693,CHEMBL2835,5wo4,CHEMBL3914858,0.2027972027972027,0.2012578616352201,0.2428571428571428
31268,CHEMBL2835_5wo4_CHEMBL3916138,9.522878745280336,CHEMBL2835,5wo4,CHEMBL3916138,0.2253521126760563,0.2162162162162162,0.2253521126760563
31269,CHEMBL2835_5wo4_CHEMBL3920418,10.0,CHEMBL2835,5wo4,CHEMBL3920418,0.1975308641975308,0.2108433734939759,0.2108433734939759
31270,CHEMBL2835_5wo4_CHEMBL3923812,9.397940008672036,CHEMBL2835,5wo4,CHEMBL3923812,0.2340425531914893,0.2116788321167883,0.2340425531914893
31271,CHEMBL2835_5wo4_CHEMBL3927391,7.337242168318426,CHEMBL2835,5wo4,CHEMBL3927391,0.189873417721519,0.1796407185628742,0.2080536912751678
31272,CHEMBL2835_5wo4_CHEMBL3928267,9.045757490560677,CHEMBL2835,5wo4,CHEMBL3928267,0.1928571428571428,0.1717791411042944,0.2083333333333333
31273,CHEMBL2835_5wo4_CHEMBL3934877,9.30102999566398,CHEMBL2835,5wo4,CHEMBL3934877,0.1923076923076923,0.1818181818181818,0.2108843537414966
31274,CHEMBL2835_5wo4_CHEMBL3938373,9.30102999566398,CHEMBL2835,5wo4,CHEMBL3938373,0.1958041958041958,0.1801242236024844,0.2183098591549295
31275,CHEMBL2835_5wo4_CHEMBL3939984,8.301029995663981,CHEMBL2835,5wo4,CHEMBL3939984,0.2180451127819548,0.2,0.2553191489361702
31276,CHEMBL2835_5wo4_CHEMBL3947292,8.522878745280337,CHEMBL2835,5wo4,CHEMBL3947292,0.1878787878787878,0.1871345029239766,0.1878787878787878
31277,CHEMBL2835_5wo4_CHEMBL3959433,8.698970004336019,CHEMBL2835,5wo4,CHEMBL3959433,0.1878787878787878,0.1871345029239766,0.1878787878787878
31278,CHEMBL2835_5wo4_CHEMBL3980441,8.221848749616356,CHEMBL2835,5wo4,CHEMBL3980441,0.2254335260115607,0.2061855670103092,0.2254335260115607
31279,CHEMBL2835_5wo4_CHEMBL4061128,8.85498269431874,CHEMBL2835,5wo4,CHEMBL4061128,0.2,0.1965317919075144,0.2222222222222222
31280,CHEMBL2835_5wo4_CHEMBL4064171,8.079633382694096,CHEMBL2835,5wo4,CHEMBL4064171,0.1753246753246753,0.1764705882352941,0.2039473684210526
31281,CHEMBL2835_5wo4_CHEMBL4066193,8.403437700822769,CHEMBL2835,5wo4,CHEMBL4066193,0.197452229299363,0.2085889570552147,0.2085889570552147
31282,CHEMBL2835_5wo4_CHEMBL4066906,9.096910013008056,CHEMBL2835,5wo4,CHEMBL4066906,0.1739130434782608,0.1751412429378531,0.186335403726708
31283,CHEMBL2835_5wo4_CHEMBL4067915,9.619788758288394,CHEMBL2835,5wo4,CHEMBL4067915,0.2027972027972027,0.2012578616352201,0.2428571428571428
31284,CHEMBL2835_5wo4_CHEMBL4071005,7.886056647693163,CHEMBL2835,5wo4,CHEMBL4071005,0.2027027027027027,0.2389937106918239,0.2389937106918239
31285,CHEMBL2835_5wo4_CHEMBL4072848,8.938074179516457,CHEMBL2835,5wo4,CHEMBL4072848,0.188235294117647,0.2345679012345679,0.2345679012345679
31286,CHEMBL2835_5wo4_CHEMBL4076473,8.736830361305078,CHEMBL2835,5wo4,CHEMBL4076473,0.2108433734939759,0.2138728323699422,0.2215189873417721
31287,CHEMBL2835_5wo4_CHEMBL4076821,8.522878745280337,CHEMBL2835,5wo4,CHEMBL4076821,0.2794117647058823,0.2162162162162162,0.2794117647058823
31288,CHEMBL2835_5wo4_CHEMBL4077886,8.366414135798493,CHEMBL2835,5wo4,CHEMBL4077886,0.2179487179487179,0.2710843373493976,0.2710843373493976
31289,CHEMBL2835_5wo4_CHEMBL4078799,9.460409376976187,CHEMBL2835,5wo4,CHEMBL4078799,0.1964285714285714,0.3082191780821918,0.3082191780821918
31290,CHEMBL2835_5wo4_CHEMBL4079092,8.707834387816234,CHEMBL2835,5wo4,CHEMBL4079092,0.1916167664670658,0.2093023255813953,0.2093023255813953
31291,CHEMBL2835_5wo4_CHEMBL4085737,8.49148333035061,CHEMBL2835,5wo4,CHEMBL4085737,0.2040816326530612,0.180722891566265,0.2094594594594594
31292,CHEMBL2835_5wo4_CHEMBL4088262,8.670517578667782,CHEMBL2835,5wo4,CHEMBL4088262,0.2289156626506024,0.2529411764705882,0.2529411764705882
31293,CHEMBL2835_5wo4_CHEMBL4089118,10.045757490560677,CHEMBL2835,5wo4,CHEMBL4089118,0.1878787878787878,0.1857923497267759,0.1878787878787878
31294,CHEMBL2835_5wo4_CHEMBL4089234,9.69897000433602,CHEMBL2835,5wo4,CHEMBL4089234,0.2180451127819548,0.2,0.2553191489361702
31295,CHEMBL2835_5wo4_CHEMBL4092626,8.648784731777237,CHEMBL2835,5wo4,CHEMBL4092626,0.1875,0.1916167664670658,0.1973684210526315
31296,CHEMBL2835_5wo4_CHEMBL4094682,9.221848749616356,CHEMBL2835,5wo4,CHEMBL4094682,0.2011834319526627,0.1797752808988764,0.23125
31297,CHEMBL2835_5wo4_CHEMBL4096821,8.930060456799382,CHEMBL2835,5wo4,CHEMBL4096821,0.1987951807228915,0.2359550561797752,0.2359550561797752
31298,CHEMBL2835_5wo4_CHEMBL4098999,7.998269733945246,CHEMBL2835,5wo4,CHEMBL4098999,0.1796407185628742,0.1783783783783784,0.23841059602649
31299,CHEMBL2835_5wo4_CHEMBL4100288,8.0,CHEMBL2835,5wo4,CHEMBL4100288,0.2253521126760563,0.2162162162162162,0.2253521126760563
31300,CHEMBL2835_5wo4_CHEMBL4102140,9.15051499783199,CHEMBL2835,5wo4,CHEMBL4102140,0.2,0.1916167664670658,0.2
31301,CHEMBL2835_5wo4_CHEMBL4104623,8.515758525723033,CHEMBL2835,5wo4,CHEMBL4104623,0.2214765100671141,0.2025316455696202,0.2214765100671141
31302,CHEMBL2835_5wo4_CHEMBL4108565,8.926935982160881,CHEMBL2835,5wo4,CHEMBL4108565,0.1975308641975308,0.1893491124260355,0.2453987730061349
31303,CHEMBL2835_5wo4_CHEMBL4108622,7.508638306165727,CHEMBL2835,5wo4,CHEMBL4108622,0.1958041958041958,0.1801242236024844,0.2183098591549295
31304,CHEMBL2835_5wo4_CHEMBL4108999,7.5376020021010435,CHEMBL2835,5wo4,CHEMBL4108999,0.2,0.20625,0.20625
31305,CHEMBL2835_5wo4_CHEMBL4109202,9.30102999566398,CHEMBL2835,5wo4,CHEMBL4109202,0.2085889570552147,0.2,0.2447916666666666
31306,CHEMBL2835_5wo4_CHEMBL4109943,10.30102999566398,CHEMBL2835,5wo4,CHEMBL4109943,0.220125786163522,0.2,0.220125786163522
31307,CHEMBL2835_5wo4_CHEMBL4110316,7.080921907623926,CHEMBL2835,5wo4,CHEMBL4110316,0.1928571428571428,0.1717791411042944,0.2083333333333333
31308,CHEMBL2835_5wo4_CHEMBL4110471,7.42021640338319,CHEMBL2835,5wo4,CHEMBL4110471,0.1923076923076923,0.1818181818181818,0.2108843537414966
31309,CHEMBL2835_5wo4_CHEMBL4110650,8.522878745280337,CHEMBL2835,5wo4,CHEMBL4110650,0.1975308641975308,0.2108433734939759,0.2108433734939759
31310,CHEMBL2835_5wo4_CHEMBL4110738,9.096910013008056,CHEMBL2835,5wo4,CHEMBL4110738,0.1986754966887417,0.1949685534591195,0.2183098591549295
31311,CHEMBL2835_5wo4_CHEMBL4111002,7.795880017344075,CHEMBL2835,5wo4,CHEMBL4111002,0.2083333333333333,0.20625,0.2083333333333333
31312,CHEMBL2835_5wo4_CHEMBL4111202,7.585026652029182,CHEMBL2835,5wo4,CHEMBL4111202,0.2340425531914893,0.2116788321167883,0.2340425531914893
31313,CHEMBL2835_5wo4_CHEMBL4111738,9.070581074285707,CHEMBL2835,5wo4,CHEMBL4111738,0.2163742690058479,0.1624365482233502,0.2317073170731707
31314,CHEMBL2835_5wo4_CHEMBL4111960,10.045757490560677,CHEMBL2835,5wo4,CHEMBL4111960,0.1878787878787878,0.1857923497267759,0.1878787878787878
31315,CHEMBL2835_5wo4_CHEMBL4112271,9.0,CHEMBL2835,5wo4,CHEMBL4112271,0.2023809523809523,0.1875,0.2327044025157232
31316,CHEMBL2835_5wo4_CHEMBL4112743,10.30102999566398,CHEMBL2835,5wo4,CHEMBL4112743,0.1878787878787878,0.1871345029239766,0.1878787878787878
31317,CHEMBL2835_5wo4_CHEMBL4112874,9.0,CHEMBL2835,5wo4,CHEMBL4112874,0.2160493827160493,0.1791907514450867,0.2483660130718954
31318,CHEMBL2835_5wo4_CHEMBL4113190,10.0,CHEMBL2835,5wo4,CHEMBL4113190,0.2037037037037037,0.1933701657458563,0.2037037037037037
31319,CHEMBL2835_5wo4_CHEMBL4113249,10.522878745280336,CHEMBL2835,5wo4,CHEMBL4113249,0.1878787878787878,0.1871345029239766,0.1878787878787878
31320,CHEMBL2835_5wo4_CHEMBL4113597,9.221848749616356,CHEMBL2835,5wo4,CHEMBL4113597,0.1896551724137931,0.1781609195402299,0.25
31321,CHEMBL2835_5wo4_CHEMBL4113632,7.481486060122112,CHEMBL2835,5wo4,CHEMBL4113632,0.2295081967213114,0.2285714285714285,0.2295081967213114
31322,CHEMBL2835_5wo4_CHEMBL4113945,9.154901959985745,CHEMBL2835,5wo4,CHEMBL4113945,0.189873417721519,0.1796407185628742,0.2080536912751678
31323,CHEMBL2835_5wo4_CHEMBL4114981,8.301029995663981,CHEMBL2835,5wo4,CHEMBL4114981,0.2083333333333333,0.20625,0.2083333333333333
31324,CHEMBL2835_5wo4_CHEMBL4115335,9.0,CHEMBL2835,5wo4,CHEMBL4115335,0.2195121951219512,0.1761363636363636,0.2435897435897435
31325,CHEMBL2835_6aah_CHEMBL3137308,8.4089353929735,CHEMBL2835,6aah,CHEMBL3137308,0.1625,0.1372549019607843,0.2325581395348837
